task_id,sc_id,time_first_known,sc_start_time,container_start_time,finish_time,distance_to_container,time_to_container,travel_time,idle_time,penalty_time,origin_location,destination_location,sc_total_distance,container_distance,sc_travel_time,container_travel_time
CO_TFTU000097,SC004,2024-08-21 07:17:00,2024-08-21 07:16:42,2024-08-21 07:19:08,2024-08-21 07:20:28,810685,145.93789378937893,225.62412241224123,0.0,0,QC003,YARD001.62,1253342,442657,225.62412241224123,79.68622862286229
CO_TFTU000095,SC018,2024-08-21 07:17:00,2024-08-21 07:16:46,2024-08-21 07:19:12,2024-08-21 07:19:34,810685,145.93789378937893,168.02484248424844,0.0,0,QC003,YARD001.14,933378,122693,168.02484248424844,22.086948694869488
CO_TFTU000102,SC007,2024-08-21 07:17:00,2024-08-21 07:16:03,2024-08-21 07:18:42,2024-08-21 07:20:10,886787,159.63762376237625,247.26804680468047,0.0,0,QC006,WS008.01,1373574,486787,247.26804680468047,87.63042304230423
CO_TFTU000100,SC020,2024-08-21 07:17:00,2024-08-21 07:14:29,2024-08-21 07:17:00,2024-08-21 07:17:22,836343,150.55679567956795,172.72727272727272,218.413321,0,QC005,YARD001.50,959500,123157,172.72727272727272,22.17047704770477
CO_TFTU000106,SC020,2024-08-21 07:18:00,2024-08-21 07:17:37,2024-08-21 07:18:00,2024-08-21 07:19:27,123157,22.17047704770477,109.72097209720972,15.659045,0,QC005,WS010.01,609500,486343,109.72097209720972,87.55049504950495
CO_TFTU000109,SC013,2024-08-21 07:18:00,2024-08-21 07:17:19,2024-08-21 07:18:24,2024-08-21 07:20:45,360317,64.86354635463546,205.96759675967596,0.0,0,RAIL001.02,WS011.01,1144150,783833,205.96759675967596,141.1040504050405
CO_TFTU000104,SC012,2024-08-21 07:18:00,2024-08-21 07:17:27,2024-08-21 07:18:10,2024-08-21 07:18:44,236343,42.545994599459945,77.14419441944194,0.0,0,QC005,YARD001.27,428536,192193,77.14419441944194,34.598199819982
CO_TFTU000110,SC015,2024-08-21 07:18:00,2024-08-21 07:17:28,2024-08-21 07:18:44,2024-08-21 07:20:36,421833,75.93753375337533,187.87866786678669,0.0,0,RAIL001.109,WS014.01,1043666,621833,187.87866786678669,111.94113411341134
CO_TFTU000107,SC017,2024-08-21 07:18:00,2024-08-21 07:17:38,2024-08-21 07:18:39,2024-08-21 07:19:31,336787,60.62772277227723,112.25454545454545,0.0,0,QC006,WS002.01,623574,286787,112.25454545454545,51.62682268226823
CO_TFTU000105,SC003,2024-08-21 07:18:00,2024-08-21 07:17:54,2024-08-21 07:19:49,2024-08-21 07:21:16,636343,114.55319531953195,202.1036903690369,0.0,0,QC005,WS010.01,1122686,486343,202.1036903690369,87.55049504950495
CO_TFTU000108,SC019,2024-08-21 07:18:00,2024-08-21 07:17:26,2024-08-21 07:19:39,2024-08-21 07:22:18,736787,132.63492349234923,292.27254725472545,0.0,0,QC006,WS016.01,1623574,886787,292.27254725472545,159.63762376237625
CO_TFTU000103,SC006,2024-08-21 07:18:00,2024-08-21 07:17:21,2024-08-21 07:19:38,2024-08-21 07:20:34,760685,136.93699369936994,192.86588658865887,0.0,0,QC003,WS003.01,1071370,310685,192.86588658865887,55.92889288928893
CO_TFTU000111,SC012,2024-08-21 07:19:00,2024-08-21 07:18:44,2024-08-21 07:19:01,2024-08-21 07:19:10,92176,16.593339333933393,25.985958595859586,0.0,0,QC004,YARD001.31,144352,52176,25.985958595859586,9.392619261926193
CO_TFTU000113,SC005,2024-08-21 07:19:00,2024-08-21 07:18:26,2024-08-21 07:19:00,2024-08-21 07:19:11,186343,33.54509450945095,44.91449144914491,24.472367,0,QC005,YARD001.44,249500,63157,44.91449144914491,11.369396939693969
CO_TFTU000115,SC014,2024-08-21 07:19:00,2024-08-21 07:18:53,2024-08-21 07:19:29,2024-08-21 07:20:58,199317,35.88064806480648,124.95949594959495,0.0,0,RAIL001.15,WS004.01,694150,494833,124.95949594959495,89.07884788478847
CO_TFTU000114,SC001,2024-08-21 07:19:00,2024-08-21 07:18:04,2024-08-21 07:19:14,2024-08-21 07:20:19,386787,69.62862286228624,134.9098109810981,0.0,0,QC006,YARD001.20,749424,362637,134.9098109810981,65.28118811881188
CO_TFTU000112,SC002,2024-08-21 07:19:00,2024-08-21 07:18:03,2024-08-21 07:19:44,2024-08-21 07:21:43,561202,101.02646264626463,220.05472547254726,0.0,0,QC004,WS014.01,1222404,661202,220.05472547254726,119.02826282628263
CO_TFTU000118,SC005,2024-08-21 07:20:00,2024-08-21 07:19:37,2024-08-21 07:20:00,2024-08-21 07:22:21,122637,22.076867686768676,163.7126912691269,26.553735,0,QC006,WS014.01,909424,786787,163.7126912691269,141.63582358235823
CO_TFTU000120,SC012,2024-08-21 07:20:00,2024-08-21 07:19:10,2024-08-21 07:20:14,2024-08-21 07:21:08,352227,63.407200720072005,117.81350135013501,0.0,0,QC007,YARD001.36,654454,302227,117.81350135013501,54.40630063006301
CO_TFTU000119,SC017,2024-08-21 07:20:00,2024-08-21 07:19:31,2024-08-21 07:20:22,2024-08-21 07:21:50,286787,51.62682268226823,139.25724572457247,0.0,0,QC006,WS008.01,773574,486787,139.25724572457247,87.63042304230423
CO_TFTU000117,SC018,2024-08-21 07:20:00,2024-08-21 07:19:34,2024-08-21 07:20:32,2024-08-21 07:21:15,322193,58.0005400540054,100.54653465346534,0.0,0,QC005,WS003.01,558536,236343,100.54653465346534,42.545994599459945
CO_TFTU000116,SC020,2024-08-21 07:20:00,2024-08-21 07:19:27,2024-08-21 07:20:55,2024-08-21 07:21:28,486343,87.55049504950495,121.0955895589559,0.0,0,QC005,WS002.01,672686,186343,121.0955895589559,33.54509450945095
CO_TFTU000121,SC001,2024-08-21 07:21:00,2024-08-21 07:20:48,2024-08-21 07:21:00,2024-08-21 07:21:37,62693,11.285868586858685,49.21296129612961,28.874527,0,QC003,WS001.01,273378,210685,49.21296129612961,37.92709270927093
CO_TFTU000124,SC006,2024-08-21 07:21:00,2024-08-21 07:20:34,2024-08-21 07:21:17,2024-08-21 07:22:26,236343,42.545994599459945,112.0946894689469,0.0,0,QC005,WS008.01,622686,386343,112.0946894689469,69.54869486948695
CO_TFTU000125,SC004,2024-08-21 07:21:00,2024-08-21 07:20:28,2024-08-21 07:21:12,2024-08-21 07:21:36,243157,43.772637263726374,68.31683168316832,0.0,0,QC005,WS001.01,379500,136343,68.31683168316832,24.544194419441943
CO_TFTU000122,SC014,2024-08-21 07:21:00,2024-08-21 07:20:58,2024-08-21 07:22:03,2024-08-21 07:23:08,360685,64.92979297929793,129.85958595859586,0.0,0,QC003,WS004.01,721370,360685,129.85958595859586,64.92979297929793
CO_TFTU000123,SC007,2024-08-21 07:21:00,2024-08-21 07:20:10,2024-08-21 07:21:15,2024-08-21 07:22:02,361202,65.02286228622862,112.04392439243924,0.0,0,QC004,WS004.01,622404,261202,112.04392439243924,47.02106210621062
CO_TFTU000126,SC012,2024-08-21 07:22:00,2024-08-21 07:21:41,2024-08-21 07:22:00,2024-08-21 07:22:34,102193,18.3965796579658,52.994779477947795,33.021062,0,QC005,YARD001.27,294386,192193,52.994779477947795,34.598199819982
CO_TFTU000127,SC001,2024-08-21 07:22:00,2024-08-21 07:21:37,2024-08-21 07:22:20,2024-08-21 07:23:09,236787,42.62592259225923,91.7054905490549,0.0,0,QC006,YARD001.29,509424,272637,91.7054905490549,49.07956795679568
CO_TFTU000130,SC004,2024-08-21 07:23:00,2024-08-21 07:22:17,2024-08-21 07:23:00,2024-08-21 07:24:30,236787,42.62592259225923,133.10963096309632,40.641584,0,QC006,YARD001.04,739424,502637,133.10963096309632,90.48370837083708
CO_TFTU000129,SC020,2024-08-21 07:23:00,2024-08-21 07:22:08,2024-08-21 07:23:00,2024-08-21 07:24:32,286787,51.62682268226823,143.9107110711071,39.727092,0,QC006,YARD001.03,799424,512637,143.9107110711071,92.28388838883889
CO_TFTU000131,SC012,2024-08-21 07:23:00,2024-08-21 07:22:34,2024-08-21 07:23:49,2024-08-21 07:25:06,414317,74.58451845184518,151.96219621962197,0.0,0,RAIL001.20,WS003.01,844150,429833,151.96219621962197,77.37767776777677
CO_TFTU000128,SC018,2024-08-21 07:23:00,2024-08-21 07:22:04,2024-08-21 07:23:00,2024-08-21 07:23:22,310685,55.92889288928893,78.01584158415841,48.653105,0,QC003,YARD001.14,433378,122693,78.01584158415841,22.086948694869488
CO_TFTU000136,SC001,2024-08-21 07:24:00,2024-08-21 07:23:10,2024-08-21 07:24:00,2024-08-21 07:26:12,272637,49.07956795679568,181.7144914491449,1.2878479999999999,0,QC006,WS013.01,1009424,736787,181.7144914491449,132.63492349234923
CO_TFTU000133,SC007,2024-08-21 07:24:00,2024-08-21 07:23:08,2024-08-21 07:24:00,2024-08-21 07:24:18,286343,51.54689468946895,69.94347434743474,65.915031,0,QC005,YARD001.36,388536,102193,69.94347434743474,18.3965796579658
CO_TFTU000134,SC014,2024-08-21 07:24:00,2024-08-21 07:23:08,2024-08-21 07:24:18,2024-08-21 07:26:40,386787,69.62862286228624,211.26444644464448,0.0,0,QC006,WS014.01,1173574,786787,211.26444644464448,141.63582358235823
CO_TFTU000135,SC018,2024-08-21 07:24:00,2024-08-21 07:23:22,2024-08-21 07:24:38,2024-08-21 07:26:05,422637,76.08226822682268,163.7126912691269,0.0,0,QC006,WS008.01,909424,486787,163.7126912691269,87.63042304230423
CO_TFTU000132,SC006,2024-08-21 07:24:00,2024-08-21 07:22:37,2024-08-21 07:24:00,2024-08-21 07:24:23,460685,82.93159315931594,106.81224122412242,10.472007,0,QC003,YARD001.31,593342,132657,106.81224122412242,23.88064806480648
CO_TFTU000145,SC020,2024-08-21 07:25:00,2024-08-21 07:24:32,2024-08-21 07:25:37,2024-08-21 07:27:54,362317,65.22358235823582,202.36723672367236,0.0,0,RAIL001.76,WS015.01,1124150,761833,202.36723672367236,137.14365436543653
CO_TFTU000141,SC006,2024-08-21 07:25:00,2024-08-21 07:24:50,2024-08-21 07:25:00,2024-08-21 07:25:39,52176,9.392619261926193,49.38829882988299,26.726732,0,QC004,YARD001.14,274352,222176,49.38829882988299,39.9956795679568
CO_TFTU000144,SC007,2024-08-21 07:25:00,2024-08-21 07:24:23,2024-08-21 07:25:00,2024-08-21 07:27:21,202637,36.47830783078308,178.1141314131413,5.125112,0,QC006,WS014.01,989424,786787,178.1141314131413,141.63582358235823
CO_TFTU000138,SC004,2024-08-21 07:25:00,2024-08-21 07:24:30,2024-08-21 07:25:06,2024-08-21 07:25:43,202693,36.488388838883886,72.97029702970298,0.0,0,QC003,YARD001.38,405350,202657,72.97029702970298,36.481908190819084
CO_TFTU000137,SC017,2024-08-21 07:25:00,2024-08-21 07:23:37,2024-08-21 07:25:00,2024-08-21 07:25:20,460685,82.93159315931594,103.21188118811881,106.734473,0,QC003,YARD001.29,573342,112657,103.21188118811881,20.28028802880288
CO_TFTU000142,SC003,2024-08-21 07:25:00,2024-08-21 07:23:14,2024-08-21 07:25:00,2024-08-21 07:25:11,586787,105.63222322232224,116.90801080108011,117.710891,0,QC006,YARD001.50,649424,62637,116.90801080108011,11.275787578757877
CO_TFTU000143,SC013,2024-08-21 07:25:00,2024-08-21 07:23:05,2024-08-21 07:25:00,2024-08-21 07:26:45,636787,114.63312331233124,220.26534653465347,140.246264,0,QC006,WS010.01,1223574,586787,220.26534653465347,105.63222322232224
CO_TFTU000139,SC002,2024-08-21 07:25:00,2024-08-21 07:22:43,2024-08-21 07:25:00,2024-08-21 07:25:16,760685,136.93699369936994,153.61692169216923,59.374257,0,QC003,YARD001.27,853342,92657,153.61692169216923,16.67992799279928
CO_TFTU000140,SC005,2024-08-21 07:25:00,2024-08-21 07:22:43,2024-08-21 07:25:00,2024-08-21 07:26:04,760685,136.93699369936994,201.86678667866786,21.427182,0,QC003,WS004.01,1121370,360685,201.86678667866786,64.92979297929793
CO_TFTU000147,SC004,2024-08-21 07:26:00,2024-08-21 07:25:45,2024-08-21 07:26:00,2024-08-21 07:26:23,82193,14.796219621962196,38.76687668766877,1.749774,0,QC005,YARD001.51,215350,133157,38.76687668766877,23.970657065706572
CO_TFTU000146,SC002,2024-08-21 07:26:00,2024-08-21 07:25:43,2024-08-21 07:26:00,2024-08-21 07:27:13,92657,16.67992799279928,90.6106210621062,26.640144,0,QC003,WS007.01,503342,410685,90.6106210621062,73.93069306930693
CO_TFTU000149,SC003,2024-08-21 07:27:00,2024-08-21 07:26:37,2024-08-21 07:27:00,2024-08-21 07:27:51,123157,22.17047704770477,73.71737173717372,86.553735,0,QC005,WS004.01,409500,286343,73.71737173717372,51.54689468946895
CO_TFTU000152,SC004,2024-08-21 07:27:00,2024-08-21 07:26:50,2024-08-21 07:27:00,2024-08-21 07:27:58,52637,9.475607560756076,67.55607560756076,26.553735,0,QC006,YARD001.24,375274,322637,67.55607560756076,58.08046804680468
CO_TFTU000151,SC017,2024-08-21 07:27:00,2024-08-21 07:26:10,2024-08-21 07:27:00,2024-08-21 07:27:16,272637,49.07956795679568,65.76957695769578,50.640144,0,QC006,YARD001.57,365350,92713,65.76957695769578,16.69000900090009
CO_TFTU000150,SC012,2024-08-21 07:27:00,2024-08-21 07:26:17,2024-08-21 07:27:00,2024-08-21 07:28:54,236343,42.545994599459945,157.0991899189919,70.893609,0,QC005,WS013.01,872686,636343,157.0991899189919,114.55319531953195
CO_TFTU000148,SC006,2024-08-21 07:27:00,2024-08-21 07:26:37,2024-08-21 07:27:00,2024-08-21 07:29:16,122693,22.086948694869488,159.0239423942394,57.917371,0,QC003,WS014.01,883378,760685,159.0239423942394,136.93699369936994
CO_TFTU000155,SC017,2024-08-21 07:28:00,2024-08-21 07:27:25,2024-08-21 07:28:00,2024-08-21 07:29:16,193157,34.77173717371737,110.77407740774078,8.538253,0,QC005,YARD001.02,615350,422193,110.77407740774078,76.00234023402341
CO_TFTU000153,SC004,2024-08-21 07:28:00,2024-08-21 07:27:58,2024-08-21 07:28:20,2024-08-21 07:28:58,122176,21.993879387938794,60.014041404140414,0.0,0,QC004,WS003.01,333378,211202,60.014041404140414,38.02016201620162
CO_TFTU000156,SC003,2024-08-21 07:28:00,2024-08-21 07:27:51,2024-08-21 07:29:01,2024-08-21 07:29:43,386787,69.62862286228624,112.25454545454545,0.0,0,QC006,WS001.01,623574,236787,112.25454545454545,42.62592259225923
CO_TFTU000154,SC005,2024-08-21 07:28:00,2024-08-21 07:27:08,2024-08-21 07:28:00,2024-08-21 07:29:09,286343,51.54689468946895,121.0955895589559,63.523312,0,QC005,WS008.01,672686,386343,121.0955895589559,69.54869486948695
CO_TFTU000157,SC013,2024-08-21 07:28:00,2024-08-21 07:26:45,2024-08-21 07:28:04,2024-08-21 07:29:18,436833,78.63780378037804,153.015301530153,0.0,0,RAIL001.101,WS009.01,850000,413167,153.015301530153,74.37749774977497
CO_TFTU000159,SC004,2024-08-21 07:29:00,2024-08-21 07:28:58,2024-08-21 07:29:36,2024-08-21 07:31:17,211202,38.02016201620162,139.04662466246626,0.0,0,QC004,WS012.01,772404,561202,139.04662466246626,101.02646264626463
CO_TFTU000158,SC002,2024-08-21 07:29:00,2024-08-21 07:28:03,2024-08-21 07:29:00,2024-08-21 07:30:23,311202,56.02196219621962,139.04662466246626,50.047344,0,QC004,WS010.01,772404,461202,139.04662466246626,83.02466246624662
CO_TFTU000162,SC003,2024-08-21 07:30:00,2024-08-21 07:29:43,2024-08-21 07:30:08,2024-08-21 07:31:53,136343,24.544194419441943,130.0964896489649,0.0,0,QC005,WS012.01,722686,586343,130.0964896489649,105.55229522952295
CO_TFTU000161,SC005,2024-08-21 07:30:00,2024-08-21 07:29:09,2024-08-21 07:30:19,2024-08-21 07:31:28,386343,69.54869486948695,139.0973897389739,0.0,0,QC005,WS008.01,772686,386343,139.0973897389739,69.54869486948695
CO_TFTU000163,SC018,2024-08-21 07:30:00,2024-08-21 07:28:50,2024-08-21 07:30:00,2024-08-21 07:32:21,386343,69.54869486948695,211.1045904590459,164.651665,0,QC005,WS016.01,1172686,786343,211.1045904590459,141.55589558955896
CO_TFTU000160,SC017,2024-08-21 07:30:00,2024-08-21 07:29:19,2024-08-21 07:30:00,2024-08-21 07:31:04,222693,40.088748874887486,105.01854185418541,3.90891,0,QC003,WS004.01,583378,360685,105.01854185418541,64.92979297929793
CO_TFTU000164,SC013,2024-08-21 07:30:00,2024-08-21 07:29:18,2024-08-21 07:30:55,2024-08-21 07:32:11,536787,96.63132313231323,172.7135913591359,0.0,0,QC006,YARD001.14,959424,422637,172.7135913591359,76.08226822682268
CO_TFTU000166,SC002,2024-08-21 07:31:00,2024-08-21 07:30:23,2024-08-21 07:32:03,2024-08-21 07:33:14,560685,100.93339333933393,171.61872187218722,0.0,0,QC003,YARD001.57,953342,392657,171.61872187218722,70.68532853285329
CO_TFTU000168,SC001,2024-08-21 07:31:00,2024-08-21 07:28:47,2024-08-21 07:31:00,2024-08-21 07:33:30,736787,132.63492349234923,283.27164716471646,154.730153,0,QC006,WS015.01,1573574,836787,283.27164716471646,150.63672367236722
CO_TFTU000165,SC012,2024-08-21 07:31:00,2024-08-21 07:28:54,2024-08-21 07:31:02,2024-08-21 07:31:56,710685,127.93609360936094,182.41980198019803,0.0,0,QC003,YARD001.48,1013342,302657,182.41980198019803,54.483708370837086
CO_TFTU000167,SC006,2024-08-21 07:31:00,2024-08-21 07:29:16,2024-08-21 07:31:20,2024-08-21 07:32:57,686343,123.55409540954095,220.1054905490549,0.0,0,QC005,WS011.01,1222686,536343,220.1054905490549,96.55139513951396
CO_TFTU000169,SC012,2024-08-21 07:32:00,2024-08-21 07:31:56,2024-08-21 07:32:15,2024-08-21 07:34:10,103157,18.57011701170117,133.12331233123314,0.0,0,QC005,WS013.01,739500,636343,133.12331233123314,114.55319531953195
CO_TFTU000172,SC017,2024-08-21 07:33:00,2024-08-21 07:31:50,2024-08-21 07:33:00,2024-08-21 07:35:21,386787,69.62862286228624,211.26444644464448,45.441584,0,QC006,WS014.01,1173574,786787,211.26444644464448,141.63582358235823
CO_TFTU000170,SC013,2024-08-21 07:33:00,2024-08-21 07:32:11,2024-08-21 07:33:27,2024-08-21 07:35:13,422637,76.08226822682268,181.7144914491449,0.0,0,QC006,WS010.01,1009424,586787,181.7144914491449,105.63222322232224
CO_TFTU000171,SC005,2024-08-21 07:33:00,2024-08-21 07:31:32,2024-08-21 07:33:00,2024-08-21 07:35:12,486787,87.63042304230423,220.26534653465347,3.7234920000000002,0,QC006,WS013.01,1223574,736787,220.26534653465347,132.63492349234923
CO_TFTU000174,SC002,2024-08-21 07:34:00,2024-08-21 07:33:25,2024-08-21 07:34:00,2024-08-21 07:35:27,193157,34.77173717371737,122.32223222322233,10.584878,0,QC005,WS010.01,679500,486343,122.32223222322233,87.55049504950495
CO_TFTU000173,SC006,2024-08-21 07:34:00,2024-08-21 07:32:57,2024-08-21 07:35:04,2024-08-21 07:36:18,710685,127.93609360936094,201.86678667866786,0.0,0,QC001,WS003.01,1121370,410685,201.86678667866786,73.93069306930693
CO_TFTU000176,SC003,2024-08-21 07:35:00,2024-08-21 07:33:01,2024-08-21 07:35:00,2024-08-21 07:36:22,660685,118.93519351935194,201.86678667866786,67.166876,0,QC003,WS008.01,1121370,460685,201.86678667866786,82.93159315931594
CO_TFTU000177,SC004,2024-08-21 07:35:00,2024-08-21 07:32:38,2024-08-21 07:35:00,2024-08-21 07:37:21,786377,141.56201620162017,283.12403240324034,81.296849,0,QC007,WS012.01,1572754,786377,283.12403240324034,141.56201620162017
CO_TFTU000175,SC012,2024-08-21 07:35:00,2024-08-21 07:34:10,2024-08-21 07:36:18,2024-08-21 07:36:55,710685,127.93609360936094,165.86318631863188,0.0,0,QC003,WS001.01,921370,210685,165.86318631863188,37.92709270927093
CO_TFTU000179,SC002,2024-08-21 07:36:00,2024-08-21 07:35:27,2024-08-21 07:37:17,2024-08-21 07:38:36,610833,109.96093609360936,189.01890189018903,0.0,0,RAIL001.43,WS003.01,1050000,439167,189.01890189018903,79.05796579657965
CO_TFTU000178,SC013,2024-08-21 07:36:00,2024-08-21 07:35:13,2024-08-21 07:36:58,2024-08-21 07:39:47,586787,105.63222322232224,274.27074707470746,0.0,0,QC006,WS017.01,1523574,936787,274.27074707470746,168.63852385238525
CO_TFTU000183,SC012,2024-08-21 07:37:00,2024-08-21 07:36:55,2024-08-21 07:37:56,2024-08-21 07:40:36,336377,60.55391539153916,220.11773177317733,0.0,0,QC007,WS014.01,1222754,886377,220.11773177317733,159.56381638163816
CO_TFTU000180,SC006,2024-08-21 07:37:00,2024-08-21 07:36:21,2024-08-21 07:37:00,2024-08-21 07:38:41,211202,38.02016201620162,139.04662466246626,3.070567,0,QC004,WS012.01,772404,561202,139.04662466246626,101.02646264626463
CO_TFTU000181,SC003,2024-08-21 07:37:00,2024-08-21 07:36:22,2024-08-21 07:37:32,2024-08-21 07:38:42,386343,69.54869486948695,139.0973897389739,0.0,0,QC005,WS008.01,772686,386343,139.0973897389739,69.54869486948695
CO_TFTU000182,SC005,2024-08-21 07:37:00,2024-08-21 07:35:12,2024-08-21 07:37:25,2024-08-21 07:39:28,736787,132.63492349234923,256.26894689468946,0.0,0,QC006,WS012.01,1423574,686787,256.26894689468946,123.63402340234023
CO_TFTU000185,SC004,2024-08-21 07:38:00,2024-08-21 07:37:21,2024-08-21 07:39:20,2024-08-21 07:41:46,660685,118.93519351935194,264.8730873087309,0.0,0,QC003,WS015.01,1471370,810685,264.8730873087309,145.93789378937893
CO_TFTU000188,SC007,2024-08-21 07:38:00,2024-08-21 07:35:56,2024-08-21 07:38:00,2024-08-21 07:40:12,686343,123.55409540954095,256.1090909090909,514.810081,0,QC005,WS015.01,1422686,736343,256.1090909090909,132.55499549954996
CO_TFTU000187,SC010,2024-08-21 07:38:00,2024-08-21 07:35:56,2024-08-21 07:38:00,2024-08-21 07:38:42,686343,123.55409540954095,166.1000900090009,1041.530513,0,QC005,WS003.01,922686,236343,166.1000900090009,42.545994599459945
CO_TFTU000186,SC011,2024-08-21 07:38:00,2024-08-21 07:35:43,2024-08-21 07:38:00,2024-08-21 07:38:55,760685,136.93699369936994,192.86588658865887,1083.499189,0,QC003,WS003.01,1071370,310685,192.86588658865887,55.92889288928893
CO_TFTU000184,SC014,2024-08-21 07:38:00,2024-08-21 07:35:43,2024-08-21 07:38:00,2024-08-21 07:38:55,760685,136.93699369936994,192.86588658865887,543.015661,0,QC003,WS003.01,1071370,310685,192.86588658865887,55.92889288928893
CO_TFTU000189,SC002,2024-08-21 07:39:00,2024-08-21 07:38:36,2024-08-21 07:39:32,2024-08-21 07:40:19,310685,55.92889288928893,102.85688568856885,0.0,0,QC003,WS002.01,571370,260685,102.85688568856885,46.92799279927993
CO_TFTU000190,SC010,2024-08-21 07:39:00,2024-08-21 07:38:42,2024-08-21 07:40:01,2024-08-21 07:41:37,436377,78.55571557155716,175.1132313231323,0.0,0,QC007,WS007.01,972754,536377,175.1132313231323,96.55751575157515
CO_TFTU000192,SC011,2024-08-21 07:40:00,2024-08-21 07:39:21,2024-08-21 07:40:00,2024-08-21 07:40:47,211202,38.02016201620162,85.04122412241225,26.050945,0,QC004,WS004.01,472404,261202,85.04122412241225,47.02106210621062
CO_TFTU000194,SC014,2024-08-21 07:40:00,2024-08-21 07:38:59,2024-08-21 07:40:00,2024-08-21 07:42:03,336787,60.62772277227723,184.26174617461746,3.443384,0,QC006,WS012.01,1023574,686787,184.26174617461746,123.63402340234023
CO_TFTU000193,SC003,2024-08-21 07:40:00,2024-08-21 07:38:50,2024-08-21 07:40:00,2024-08-21 07:41:09,386343,69.54869486948695,139.0973897389739,8.422322,0,QC005,WS008.01,772686,386343,139.0973897389739,69.54869486948695
CO_TFTU000191,SC005,2024-08-21 07:40:00,2024-08-21 07:39:28,2024-08-21 07:41:27,2024-08-21 07:42:23,660685,118.93519351935194,174.86408640864087,0.0,0,QC003,WS003.01,971370,310685,174.86408640864087,55.92889288928893
CO_TFTU000196,SC002,2024-08-21 07:41:00,2024-08-21 07:40:19,2024-08-21 07:41:06,2024-08-21 07:41:53,260685,46.92799279927993,93.85598559855985,0.0,0,QC003,WS002.01,521370,260685,93.85598559855985,46.92799279927993
CO_TFTU000198,SC011,2024-08-21 07:41:00,2024-08-21 07:40:47,2024-08-21 07:42:14,2024-08-21 07:45:21,486377,87.55661566156616,274.12313231323134,0.0,0,QC007,WS017.01,1522754,1036377,274.12313231323134,186.56651665166515
CO_TFTU000195,SC006,2024-08-21 07:41:00,2024-08-21 07:38:43,2024-08-21 07:41:00,2024-08-21 07:42:04,760685,136.93699369936994,201.86678667866786,2.036543,0,QC001,WS002.01,1121370,360685,201.86678667866786,64.92979297929793
CO_TFTU000197,SC012,2024-08-21 07:41:00,2024-08-21 07:40:36,2024-08-21 07:42:39,2024-08-21 07:44:34,686343,123.55409540954095,238.1072907290729,0.0,0,QC005,WS013.01,1322686,636343,238.1072907290729,114.55319531953195
CO_TFTU000199,SC002,2024-08-21 07:42:00,2024-08-21 07:41:53,2024-08-21 07:42:26,2024-08-21 07:43:09,186343,33.54509450945095,76.0910891089109,0.0,0,QC005,WS003.01,422686,236343,76.0910891089109,42.545994599459945
CO_TFTU000201,SC010,2024-08-21 07:42:00,2024-08-21 07:41:37,2024-08-21 07:42:38,2024-08-21 07:44:23,336343,60.54779477947795,166.1000900090009,0.0,0,QC005,WS012.01,922686,586343,166.1000900090009,105.55229522952295
CO_TFTU000200,SC003,2024-08-21 07:42:00,2024-08-21 07:41:09,2024-08-21 07:42:19,2024-08-21 07:43:01,386343,69.54869486948695,112.0946894689469,0.0,0,QC005,WS003.01,622686,236343,112.0946894689469,42.545994599459945
CO_TFTU000204,SC006,2024-08-21 07:43:00,2024-08-21 07:42:26,2024-08-21 07:43:00,2024-08-21 07:45:30,186343,33.54509450945095,184.1018901890189,21.525112,0,QC005,WS017.01,1022686,836343,184.1018901890189,150.55679567956795
CO_TFTU000202,SC005,2024-08-21 07:43:00,2024-08-21 07:42:23,2024-08-21 07:43:19,2024-08-21 07:46:03,310685,55.92889288928893,219.86858685868586,0.0,0,QC003,WS017.01,1221370,910685,219.86858685868586,163.93969396939693
CO_TFTU000203,SC014,2024-08-21 07:43:00,2024-08-21 07:42:03,2024-08-21 07:43:49,2024-08-21 07:44:58,586343,105.55229522952295,175.1009900990099,0.0,0,QC005,WS008.01,972686,386343,175.1009900990099,69.54869486948695
CO_TFTU000205,SC015,2024-08-21 07:43:00,2024-08-21 07:40:38,2024-08-21 07:43:00,2024-08-21 07:45:12,786787,141.63582358235823,274.27074707470746,1201.821422,0,QC006,WS013.01,1523574,736787,274.27074707470746,132.63492349234923
CO_TFTU000209,SC002,2024-08-21 07:44:00,2024-08-21 07:43:09,2024-08-21 07:44:54,2024-08-21 07:46:36,586167,105.52061206120612,207.02070207020702,0.0,0,RAIL001.92,WS012.01,1150000,563833,207.02070207020702,101.5000900090009
CO_TFTU000207,SC003,2024-08-21 07:44:00,2024-08-21 07:43:01,2024-08-21 07:44:29,2024-08-21 07:45:56,486833,87.63870387038703,175.27740774077407,0.0,0,RAIL001.01,WS003.01,973666,486833,175.27740774077407,87.63870387038703
CO_TFTU000208,SC017,2024-08-21 07:44:00,2024-08-21 07:41:32,2024-08-21 07:44:00,2024-08-21 07:46:27,819833,147.58469846984698,295.16939693969397,370.779477,0,RAIL001.40,WS014.01,1639666,819833,295.16939693969397,147.58469846984698
CO_TFTU000206,SC001,2024-08-21 07:44:00,2024-08-21 07:41:11,2024-08-21 07:44:00,2024-08-21 07:46:57,936377,168.56471647164716,346.1303330333033,460.798559,0,QC007,WS016.01,1922754,986377,346.1303330333033,177.56561656165616
