task_id,sc_id,time_first_known,sc_start_time,container_start_time,finish_time,distance_to_container,time_to_container,travel_time,idle_time,penalty_time,origin_location,destination_location,sc_total_distance,container_distance,sc_travel_time,container_travel_time
CO_TFTU000270,SC017,2024-08-21 08:04:00,2024-08-21 08:03:03,2024-08-21 08:04:00,2024-08-21 08:06:30,312637,56.28028802880288,206.9170117011701,0,0,QC006,WS015.01,1149424,836787,206.9170117011701,150.63672367236722
CO_TFTU000014,SC017,2024-08-21 07:02:00,2024-08-21 07:00:45,2024-08-21 07:02:00,2024-08-21 07:04:48,412227,74.2082808280828,242.77299729972998,0,0,QC007,WS015.01,1348604,936377,242.77299729972998,168.56471647164716
CO_TFTU000009,SC020,2024-08-21 07:01:00,2024-08-21 06:59:51,2024-08-21 07:01:00,2024-08-21 07:03:57,382227,68.8077407740774,246.37335733573357,0,0,QC007,WS016.01,1368604,986377,246.37335733573357,177.56561656165616
CO_TFTU000015,SC019,2024-08-21 07:03:00,2024-08-21 07:02:25,2024-08-21 07:03:00,2024-08-21 07:05:21,192193,34.598199819982,176.15409540954096,0,0,QC005,WS016.01,978536,786343,176.15409540954096,141.55589558955896
CO_TFTU000060,SC020,2024-08-21 07:11:00,2024-08-21 07:09:51,2024-08-21 07:11:00,2024-08-21 07:13:57,382227,68.8077407740774,246.37335733573357,0,0,QC007,WS016.01,1368604,986377,246.37335733573357,177.56561656165616
CO_TFTU000061,SC017,2024-08-21 07:11:00,2024-08-21 07:09:45,2024-08-21 07:11:00,2024-08-21 07:13:57,412227,74.2082808280828,251.77389738973898,0,0,QC007,WS016.01,1398604,986377,251.77389738973898,177.56561656165616
CO_TFTU000108,SC013,2024-08-21 07:18:00,2024-08-21 07:16:56,2024-08-21 07:18:00,2024-08-21 07:20:39,352637,63.48100810081008,223.11863186318632,0,0,QC006,WS016.01,1239424,886787,223.11863186318632,159.63762376237625
CO_TFTU000163,SC020,2024-08-21 07:30:00,2024-08-21 07:29:27,2024-08-21 07:30:00,2024-08-21 07:32:21,182193,32.798019801980196,174.35391539153915,0,0,QC005,WS016.01,968536,786343,174.35391539153915,141.55589558955896
CO_TFTU000206,SC006,2024-08-21 07:44:00,2024-08-21 07:42:25,2024-08-21 07:44:00,2024-08-21 07:46:57,522227,94.01026102610261,271.5758775877588,0,0,QC007,WS016.01,1508604,986377,271.5758775877588,177.56561656165616
CO_TFTU000219,SC017,2024-08-21 07:46:00,2024-08-21 07:44:45,2024-08-21 07:46:00,2024-08-21 07:48:57,412227,74.2082808280828,251.77389738973898,0,0,QC007,WS016.01,1398604,986377,251.77389738973898,177.56561656165616
CO_TFTU000261,SC020,2024-08-21 08:02:00,2024-08-21 08:00:51,2024-08-21 08:02:00,2024-08-21 08:04:57,382227,68.8077407740774,246.37335733573357,0,0,QC007,WS016.01,1368604,986377,246.37335733573357,177.56561656165616
CO_TFTU000265,SC020,2024-08-21 08:04:00,2024-08-21 08:03:27,2024-08-21 08:04:00,2024-08-21 08:06:21,182193,32.798019801980196,174.35391539153915,0,0,QC005,WS016.01,968536,786343,174.35391539153915,141.55589558955896
CO_TFTU000022,SC008,2024-08-21 07:05:00,2024-08-21 07:04:45,2024-08-21 07:05:00,2024-08-21 07:08:01,82657,14.87974797479748,196.82124212421243,0,0,QC001,WS017.01,1093342,1010685,196.82124212421243,181.94149414941495
CO_TFTU000041,SC015,2024-08-21 07:08:00,2024-08-21 07:07:18,2024-08-21 07:08:00,2024-08-21 07:10:30,232193,41.7989198919892,192.35571557155717,0,0,QC005,WS017.01,1068536,836343,192.35571557155717,150.55679567956795
CO_TFTU000058,SC020,2024-08-21 07:11:00,2024-08-21 07:10:27,2024-08-21 07:11:00,2024-08-21 07:13:30,182193,32.798019801980196,183.35481548154814,0,0,QC005,WS017.01,1018536,836343,183.35481548154814,150.55679567956795
CO_TFTU000077,SC003,2024-08-21 07:14:00,2024-08-21 07:13:32,2024-08-21 07:14:00,2024-08-21 07:16:43,152693,27.48748874887489,191.42718271827184,0,0,QC003,WS017.01,1063378,910685,191.42718271827184,163.93969396939693
CO_TFTU000178,SC020,2024-08-21 07:36:00,2024-08-21 07:35:09,2024-08-21 07:36:00,2024-08-21 07:38:48,282637,50.87974797479748,219.51827182718273,0,0,QC006,WS017.01,1219424,936787,219.51827182718273,168.63852385238525
CO_TFTU000198,SC010,2024-08-21 07:41:00,2024-08-21 07:39:33,2024-08-21 07:41:00,2024-08-21 07:44:06,482227,86.80954095409541,273.3760576057606,0,0,QC007,WS017.01,1518604,1036377,273.3760576057606,186.56651665166515
CO_TFTU000202,SC015,2024-08-21 07:43:00,2024-08-21 07:42:50,2024-08-21 07:43:00,2024-08-21 07:45:43,52657,9.47920792079208,173.418901890189,0,0,QC003,WS017.01,963342,910685,173.418901890189,163.93969396939693
CO_TFTU000204,SC017,2024-08-21 07:43:00,2024-08-21 07:42:21,2024-08-21 07:43:00,2024-08-21 07:45:30,212193,38.1985598559856,188.75535553555355,0,0,QC005,WS017.01,1048536,836343,188.75535553555355,150.55679567956795
CO_TFTU000216,SC009,2024-08-21 07:46:00,2024-08-21 07:45:07,2024-08-21 07:46:00,2024-08-21 07:48:30,292193,52.6,203.15679567956795,0,0,QC005,WS017.01,1128536,836343,203.15679567956795,150.55679567956795
CO_TFTU000236,SC002,2024-08-21 07:53:00,2024-08-21 07:51:36,2024-08-21 07:53:00,2024-08-21 07:55:48,462637,83.28298829882988,251.92151215121513,0,0,QC006,WS017.01,1399424,936787,251.92151215121513,168.63852385238525
CO_TFTU000243,SC012,2024-08-21 07:57:00,2024-08-21 07:55:36,2024-08-21 07:57:00,2024-08-21 08:00:06,462227,83.2091809180918,269.77569756975697,0,0,QC007,WS017.01,1498604,1036377,269.77569756975697,186.56651665166515
CO_TFTU000263,SC017,2024-08-21 08:03:00,2024-08-21 08:02:21,2024-08-21 08:03:00,2024-08-21 08:05:30,212193,38.1985598559856,188.75535553555355,0,0,QC005,WS017.01,1048536,836343,188.75535553555355,150.55679567956795
CO_TFTU000155,SC015,2024-08-21 07:28:00,2024-08-21 07:27:18,2024-08-21 07:28:00,2024-08-21 07:29:16,232193,41.7989198919892,117.80126012601261,0,0,QC005,YARD001.02,654386,422193,117.80126012601261,76.00234023402341
CO_TFTU000259,SC001,2024-08-21 08:02:00,2024-08-21 08:00:34,2024-08-21 08:02:00,2024-08-21 08:03:34,472637,85.08316831683169,179.16723672367237,0,0,QC006,YARD001.02,995274,522637,179.16723672367237,94.08406840684069
CO_TFTU000272,SC017,2024-08-21 08:05:00,2024-08-21 08:04:21,2024-08-21 08:05:00,2024-08-21 08:06:16,212193,38.1985598559856,114.200900090009,0,0,QC005,YARD001.02,634386,422193,114.200900090009,76.00234023402341
CO_TFTU000129,SC008,2024-08-21 07:23:00,2024-08-21 07:21:47,2024-08-21 07:23:00,2024-08-21 07:24:32,402637,72.48190819081908,164.76579657965797,0,0,QC006,YARD001.03,915274,512637,164.76579657965797,92.28388838883889
CO_TFTU000130,SC018,2024-08-21 07:23:00,2024-08-21 07:22:05,2024-08-21 07:23:00,2024-08-21 07:24:30,302637,54.48010801080108,144.96381638163817,0,0,QC006,YARD001.04,805274,502637,144.96381638163817,90.48370837083708
CO_TFTU000068,SC019,2024-08-21 07:12:00,2024-08-21 07:11:25,2024-08-21 07:12:00,2024-08-21 07:13:10,192193,34.598199819982,105.2,0,0,QC005,YARD001.05,584386,392193,105.2,70.601800180018
CO_TFTU000099,SC020,2024-08-21 07:17:00,2024-08-21 07:16:27,2024-08-21 07:17:00,2024-08-21 07:18:10,182193,32.798019801980196,103.3998199819982,0,0,QC005,YARD001.05,574386,392193,103.3998199819982,70.601800180018
CO_TFTU000063,SC011,2024-08-21 07:12:00,2024-08-21 07:11:46,2024-08-21 07:12:00,2024-08-21 07:12:29,72693,13.086048604860487,42.37371737173717,0,0,QC003,YARD001.10,235386,162693,42.37371737173717,29.28766876687669
CO_TFTU000072,SC014,2024-08-21 07:13:00,2024-08-21 07:12:16,2024-08-21 07:13:00,2024-08-21 07:13:58,242193,43.599099909991,101.5996399639964,0,0,QC005,YARD001.14,564386,322193,101.5996399639964,58.0005400540054
CO_TFTU000095,SC008,2024-08-21 07:17:00,2024-08-21 07:16:41,2024-08-21 07:17:00,2024-08-21 07:17:22,102693,18.486588658865887,40.573537353735375,0,0,QC003,YARD001.14,225386,122693,40.573537353735375,22.086948694869488
CO_TFTU000128,SC012,2024-08-21 07:23:00,2024-08-21 07:22:48,2024-08-21 07:23:00,2024-08-21 07:23:22,62693,11.285868586858685,33.372817281728175,0,0,QC003,YARD001.14,185386,122693,33.372817281728175,22.086948694869488
CO_TFTU000141,SC012,2024-08-21 07:25:00,2024-08-21 07:24:30,2024-08-21 07:25:00,2024-08-21 07:25:39,162176,29.194599459945994,69.19027902790279,0,0,QC004,YARD001.14,384352,222176,69.19027902790279,39.9956795679568
CO_TFTU000164,SC014,2024-08-21 07:30:00,2024-08-21 07:28:58,2024-08-21 07:30:00,2024-08-21 07:31:16,342637,61.68082808280828,137.76309630963095,0,0,QC006,YARD001.14,765274,422637,137.76309630963095,76.08226822682268
CO_TFTU000280,SC004,2024-08-21 08:07:00,2024-08-21 08:05:58,2024-08-21 08:07:00,2024-08-21 08:07:50,342193,61.600900090009,112.4007200720072,0,0,QC005,YARD001.18,624386,282193,112.4007200720072,50.7998199819982
CO_TFTU000004,SC020,2024-08-21 07:00:00,2024-08-21 06:59:09,2024-08-21 07:00:00,2024-08-21 07:01:07,282637,50.87974797479748,117.96111611161116,0,0,QC006,YARD001.19,655274,372637,117.96111611161116,67.08136813681368
CO_TFTU000075,SC019,2024-08-21 07:13:00,2024-08-21 07:12:07,2024-08-21 07:13:00,2024-08-21 07:14:07,292637,52.67992799279928,119.76129612961296,0,0,QC006,YARD001.19,665274,372637,119.76129612961296,67.08136813681368
CO_TFTU000045,SC010,2024-08-21 07:09:00,2024-08-21 07:08:45,2024-08-21 07:09:00,2024-08-21 07:09:11,82693,14.886228622862287,26.172097209720974,0,0,QC003,YARD001.20,145386,62693,26.172097209720974,11.285868586858685
CO_TFTU000114,SC020,2024-08-21 07:19:00,2024-08-21 07:18:09,2024-08-21 07:19:00,2024-08-21 07:20:05,282637,50.87974797479748,116.16093609360937,0,0,QC006,YARD001.20,645274,362637,116.16093609360937,65.28118811881188
CO_TFTU000247,SC020,2024-08-21 07:58:00,2024-08-21 07:57:27,2024-08-21 07:58:00,2024-08-21 07:58:45,182193,32.798019801980196,78.197299729973,0,0,QC005,YARD001.21,434386,252193,78.197299729973,45.3992799279928
CO_TFTU000254,SC010,2024-08-21 08:02:00,2024-08-21 08:01:27,2024-08-21 08:02:00,2024-08-21 08:02:27,182176,32.7949594959496,60.18937893789379,0,0,QC004,YARD001.21,334352,152176,60.18937893789379,27.394419441944194
CO_TFTU000074,SC020,2024-08-21 07:13:00,2024-08-21 07:12:27,2024-08-21 07:13:00,2024-08-21 07:13:39,182193,32.798019801980196,72.79675967596759,0,0,QC005,YARD001.24,404386,222193,72.79675967596759,39.9987398739874
CO_TFTU000152,SC020,2024-08-21 07:27:00,2024-08-21 07:26:09,2024-08-21 07:27:00,2024-08-21 07:27:58,282637,50.87974797479748,108.96021602160216,0,0,QC006,YARD001.24,605274,322637,108.96021602160216,58.08046804680468
CO_TFTU000262,SC013,2024-08-21 08:03:00,2024-08-21 08:02:50,2024-08-21 08:03:00,2024-08-21 08:03:11,52693,9.485688568856885,20.765076507650765,0,0,QC003,YARD001.24,115350,62657,20.765076507650765,11.27938793879388
CO_TFTU000032,SC017,2024-08-21 07:06:00,2024-08-21 07:05:21,2024-08-21 07:06:00,2024-08-21 07:06:38,212193,38.1985598559856,76.3971197119712,0,0,QC005,YARD001.25,424386,212193,76.3971197119712,38.1985598559856
CO_TFTU000251,SC020,2024-08-21 07:59:00,2024-08-21 07:58:27,2024-08-21 07:59:00,2024-08-21 07:59:38,182193,32.798019801980196,70.9965796579658,0,0,QC005,YARD001.25,394386,212193,70.9965796579658,38.1985598559856
CO_TFTU000283,SC018,2024-08-21 08:08:00,2024-08-21 08:07:45,2024-08-21 08:08:00,2024-08-21 08:08:13,82657,14.87974797479748,27.95931593159316,0,0,QC003,YARD001.25,155314,72657,27.95931593159316,13.07956795679568
CO_TFTU000244,SC019,2024-08-21 07:58:00,2024-08-21 07:57:43,2024-08-21 07:58:00,2024-08-21 07:58:14,92657,16.67992799279928,31.55967596759676,0,0,QC003,YARD001.26,175314,82657,31.55967596759676,14.87974797479748
CO_TFTU000260,SC017,2024-08-21 08:02:00,2024-08-21 08:01:03,2024-08-21 08:02:00,2024-08-21 08:02:54,312637,56.28028802880288,110.76039603960396,0,0,QC006,YARD001.26,615274,302637,110.76039603960396,54.48010801080108
CO_TFTU000096,SC013,2024-08-21 07:17:00,2024-08-21 07:16:50,2024-08-21 07:17:00,2024-08-21 07:17:16,52693,9.485688568856885,26.165616561656165,0,0,QC003,YARD001.27,145350,92657,26.165616561656165,16.67992799279928
CO_TFTU000104,SC017,2024-08-21 07:18:00,2024-08-21 07:17:21,2024-08-21 07:18:00,2024-08-21 07:18:34,212193,38.1985598559856,72.79675967596759,0,0,QC005,YARD001.27,404386,192193,72.79675967596759,34.598199819982
CO_TFTU000126,SC016,2024-08-21 07:22:00,2024-08-21 07:21:20,2024-08-21 07:22:00,2024-08-21 07:22:34,222193,39.9987398739874,74.5969396939694,0,0,QC005,YARD001.27,414386,192193,74.5969396939694,34.598199819982
CO_TFTU000139,SC002,2024-08-21 07:25:00,2024-08-21 07:24:30,2024-08-21 07:25:00,2024-08-21 07:25:16,162693,29.28766876687669,45.96759675967597,0,0,QC003,YARD001.27,255350,92657,45.96759675967597,16.67992799279928
CO_TFTU000246,SC019,2024-08-21 07:58:00,2024-08-21 07:57:43,2024-08-21 07:58:00,2024-08-21 07:58:16,92176,16.593339333933393,33.186678667866786,0,0,QC004,YARD001.27,184352,92176,33.186678667866786,16.593339333933393
CO_TFTU000277,SC010,2024-08-21 08:07:00,2024-08-21 08:06:27,2024-08-21 08:07:00,2024-08-21 08:07:16,182176,32.7949594959496,49.38829882988299,0,0,QC004,YARD001.27,274352,92176,49.38829882988299,16.593339333933393
CO_TFTU000127,SC012,2024-08-21 07:22:00,2024-08-21 07:20:54,2024-08-21 07:22:00,2024-08-21 07:22:49,362637,65.28118811881188,114.36075607560755,0,0,QC006,YARD001.29,635274,272637,114.36075607560755,49.07956795679568
CO_TFTU000137,SC016,2024-08-21 07:25:00,2024-08-21 07:24:48,2024-08-21 07:25:00,2024-08-21 07:25:20,62657,11.27938793879388,31.55967596759676,0,0,QC003,YARD001.29,175314,112657,31.55967596759676,20.28028802880288
CO_TFTU000066,SC019,2024-08-21 07:12:00,2024-08-21 07:11:43,2024-08-21 07:12:00,2024-08-21 07:12:09,92176,16.593339333933393,25.985958595859586,0,0,QC004,YARD001.31,144352,52176,25.985958595859586,9.392619261926193
CO_TFTU000082,SC016,2024-08-21 07:15:00,2024-08-21 07:14:20,2024-08-21 07:15:00,2024-08-21 07:15:27,222193,39.9987398739874,67.3962196219622,0,0,QC005,YARD001.31,374386,152193,67.3962196219622,27.3974797479748
CO_TFTU000111,SC020,2024-08-21 07:19:00,2024-08-21 07:18:45,2024-08-21 07:19:00,2024-08-21 07:19:09,82176,14.793159315931593,24.185778577857786,0,0,QC004,YARD001.31,134352,52176,24.185778577857786,9.392619261926193
CO_TFTU000132,SC015,2024-08-21 07:24:00,2024-08-21 07:23:50,2024-08-21 07:24:00,2024-08-21 07:24:23,52657,9.47920792079208,33.35985598559856,0,0,QC003,YARD001.31,185314,132657,33.35985598559856,23.88064806480648
CO_TFTU000252,SC018,2024-08-21 08:00:00,2024-08-21 07:59:45,2024-08-21 08:00:00,2024-08-21 08:00:23,82657,14.87974797479748,38.76039603960396,0,0,QC003,YARD001.31,215314,132657,38.76039603960396,23.88064806480648
CO_TFTU000273,SC019,2024-08-21 08:05:00,2024-08-21 08:04:25,2024-08-21 08:05:00,2024-08-21 08:05:27,192193,34.598199819982,61.9956795679568,0,0,QC005,YARD001.31,344386,152193,61.9956795679568,27.3974797479748
CO_TFTU000006,SC011,2024-08-21 07:01:00,2024-08-21 07:00:46,2024-08-21 07:01:00,2024-08-21 07:01:32,72693,13.086048604860487,45.96759675967597,0,0,QC003,YARD001.36,255350,182657,45.96759675967597,32.88154815481548
CO_TFTU000020,SC020,2024-08-21 07:04:00,2024-08-21 07:03:41,2024-08-21 07:04:00,2024-08-21 07:04:32,102657,18.48010801080108,51.36165616561656,0,0,QC003,YARD001.36,285314,182657,51.36165616561656,32.88154815481548
CO_TFTU000046,SC016,2024-08-21 07:09:00,2024-08-21 07:08:48,2024-08-21 07:09:00,2024-08-21 07:09:32,62657,11.27938793879388,44.16093609360936,0,0,QC003,YARD001.36,245314,182657,44.16093609360936,32.88154815481548
CO_TFTU000070,SC015,2024-08-21 07:12:00,2024-08-21 07:10:42,2024-08-21 07:12:00,2024-08-21 07:12:54,432227,77.80864086408641,132.21494149414943,0,0,QC007,YARD001.36,734454,302227,132.21494149414943,54.40630063006301
CO_TFTU000120,SC017,2024-08-21 07:20:00,2024-08-21 07:18:45,2024-08-21 07:20:00,2024-08-21 07:20:54,412227,74.2082808280828,128.6145814581458,0,0,QC007,YARD001.36,714454,302227,128.6145814581458,54.40630063006301
CO_TFTU000133,SC009,2024-08-21 07:24:00,2024-08-21 07:23:07,2024-08-21 07:24:00,2024-08-21 07:24:18,292193,52.6,70.9965796579658,0,0,QC005,YARD001.36,394386,102193,70.9965796579658,18.3965796579658
CO_TFTU000257,SC007,2024-08-21 08:02:00,2024-08-21 08:00:45,2024-08-21 08:02:00,2024-08-21 08:02:36,412637,74.28208820882088,110.76039603960396,0,0,QC006,YARD001.36,615274,202637,110.76039603960396,36.47830783078308
CO_TFTU000267,SC018,2024-08-21 08:04:00,2024-08-21 08:03:23,2024-08-21 08:04:00,2024-08-21 08:04:16,202193,36.398379837983796,52.994779477947795,0,0,QC005,YARD001.37,294386,92193,52.994779477947795,16.596399639963998
CO_TFTU000138,SC011,2024-08-21 07:25:00,2024-08-21 07:24:46,2024-08-21 07:25:00,2024-08-21 07:25:36,72693,13.086048604860487,49.56795679567957,0,0,QC003,YARD001.38,275350,202657,49.56795679567957,36.481908190819084
CO_TFTU000248,SC016,2024-08-21 07:58:00,2024-08-21 07:57:20,2024-08-21 07:58:00,2024-08-21 07:58:14,222193,39.9987398739874,54.7949594959496,0,0,QC005,YARD001.38,304386,82193,54.7949594959496,14.796219621962196
CO_TFTU000284,SC012,2024-08-21 08:08:00,2024-08-21 08:07:30,2024-08-21 08:08:00,2024-08-21 08:08:22,162176,29.194599459945994,51.36813681368137,0,0,QC004,YARD001.40,285350,123174,51.36813681368137,22.173537353735373
CO_TFTU000089,SC017,2024-08-21 07:16:00,2024-08-21 07:15:21,2024-08-21 07:16:00,2024-08-21 07:16:11,212193,38.1985598559856,49.56795679567957,0,0,QC005,YARD001.44,275350,63157,49.56795679567957,11.369396939693969
CO_TFTU000113,SC019,2024-08-21 07:19:00,2024-08-21 07:18:25,2024-08-21 07:19:00,2024-08-21 07:19:11,192193,34.598199819982,45.96759675967597,0,0,QC005,YARD001.44,255350,63157,45.96759675967597,11.369396939693969
CO_TFTU000064,SC017,2024-08-21 07:12:00,2024-08-21 07:11:46,2024-08-21 07:12:00,2024-08-21 07:12:49,72657,13.07956795679568,62.16273627362736,0,0,QC003,YARD001.45,345314,272657,62.16273627362736,49.08316831683168
CO_TFTU000052,SC004,2024-08-21 07:10:00,2024-08-21 07:08:58,2024-08-21 07:10:00,2024-08-21 07:10:14,342193,61.600900090009,76.57065706570657,0,0,QC005,YARD001.46,425350,83157,76.57065706570657,14.96975697569757
CO_TFTU000165,SC009,2024-08-21 07:31:00,2024-08-21 07:30:43,2024-08-21 07:31:00,2024-08-21 07:31:54,92693,16.686408640864087,71.17011701170117,0,0,QC003,YARD001.48,395350,302657,71.17011701170117,54.483708370837086
CO_TFTU000100,SC014,2024-08-21 07:17:00,2024-08-21 07:16:16,2024-08-21 07:17:00,2024-08-21 07:17:22,242193,43.599099909991,65.76957695769578,0,0,QC005,YARD001.50,365350,123157,65.76957695769578,22.17047704770477
CO_TFTU000142,SC018,2024-08-21 07:25:00,2024-08-21 07:24:05,2024-08-21 07:25:00,2024-08-21 07:25:11,302637,54.48010801080108,65.75589558955896,0,0,QC006,YARD001.50,365274,62637,65.75589558955896,11.275787578757877
CO_TFTU000147,SC012,2024-08-21 07:26:00,2024-08-21 07:25:12,2024-08-21 07:26:00,2024-08-21 07:26:23,262193,47.1994599459946,71.17011701170117,0,0,QC005,YARD001.51,395350,133157,71.17011701170117,23.970657065706572
CO_TFTU000090,SC019,2024-08-21 07:16:00,2024-08-21 07:15:07,2024-08-21 07:16:00,2024-08-21 07:16:07,292637,52.67992799279928,60.36903690369037,0,0,QC006,YARD001.52,335350,42713,60.36903690369037,7.689108910891089
CO_TFTU000026,SC006,2024-08-21 07:05:00,2024-08-21 07:03:43,2024-08-21 07:05:00,2024-08-21 07:05:11,422637,76.08226822682268,87.37173717371738,0,0,QC006,YARD001.54,485350,62713,87.37173717371738,11.28946894689469
CO_TFTU000019,SC015,2024-08-21 07:04:00,2024-08-21 07:03:50,2024-08-21 07:04:00,2024-08-21 07:05:07,52657,9.47920792079208,76.56417641764176,0,0,QC003,YARD001.55,425314,372657,76.56417641764176,67.08496849684968
CO_TFTU000151,SC016,2024-08-21 07:27:00,2024-08-21 07:26:01,2024-08-21 07:27:00,2024-08-21 07:27:16,322637,58.08046804680468,74.77047704770477,0,0,QC006,YARD001.57,415350,92713,74.77047704770477,16.69000900090009
CO_TFTU000166,SC004,2024-08-21 07:31:00,2024-08-21 07:30:34,2024-08-21 07:31:00,2024-08-21 07:32:10,142693,25.687308730873088,96.37263726372638,0,0,QC003,YARD001.57,535350,392657,96.37263726372638,70.68532853285329
CO_TFTU000059,SC014,2024-08-21 07:11:00,2024-08-21 07:09:58,2024-08-21 07:11:00,2024-08-21 07:11:18,342637,61.68082808280828,80.17101710171018,0,0,QC006,YARD001.58,445350,102713,80.17101710171018,18.49018901890189
CO_TFTU000005,SC006,2024-08-21 07:01:00,2024-08-21 07:00:37,2024-08-21 07:01:00,2024-08-21 07:02:14,122693,22.086948694869488,96.37263726372638,0,0,QC003,YARD001.59,535350,412657,96.37263726372638,74.28568856885688
CO_TFTU000097,SC003,2024-08-21 07:17:00,2024-08-21 07:16:32,2024-08-21 07:17:00,2024-08-21 07:18:19,152693,27.48748874887489,107.17371737173717,0,0,QC003,YARD001.62,595350,442657,107.17371737173717,79.68622862286229
